fips,hsa,proportion
45043,42038,0.04971762018741885
45045,34019,0.14131997207277505
45045,42024,0.9025562649955311
45045,42026,0.7325159123745558
45045,42046,0.012738547502549926
45047,42025,0.7010556143116556
45049,42006,0.02711688556674291
45049,42020,0.20252726328544227
45049,42049,1
45051,42015,1
45051,42033,0.800707072845439
45051,42037,0.13332590777456005
45051,42038,0.8781516768093949
45053,11102,0.020336920243318384
45053,42006,0.016670989648423683
45053,42042,1
45055,42009,1
45055,42014,0.030619953435379203
45055,42031,0.027134216529582887
45055,42047,0.007529302871992952
45057,42031,0.9370461061928381
45059,42013,1
45059,42024,0.04170442550914818
45059,42025,0.05256121166164468
45061,42008,1
45061,42021,0.012527915179596352
45061,42047,0.02556047026993352
45063,42014,0.10700161820313403
45063,42051,0.9612191772398385
45065,11008,0.002947233029453165
45065,42001,0.09184821093847628
45065,42025,0.06003432243130525
45067,42035,1
45067,42037,0.6636778792604143
45069,42007,1
45069,42011,0.0976180217886379
45071,42014,0.008194217400637374
45071,42025,0.020413864665855166
45071,42039,1
45071,42048,0.10656620021528525
45073,42044,0.9586520673966301
45075,42010,0.014972525013871736
45075,42040,0.8420148396310494
45077,42003,0.08727397022318602
45077,42018,0.9003071482812164
45077,42024,0.0053211454356558215
45077,42041,1
45077,42044,0.04134793260336983
45079,42014,0.8426689618731527
45081,42002,0.013356695869837296
45081,42025,0.1374493644363738
45081,42051,0.021272060179965975
45083,34019,0.13363998521499856
45083,42026,0.2674840876254442
45083,42046,0.9740535706366686
45083,42053,1
45085,42047,0.9522432160625128
45087,42046,0.013207881860781387
45087,42048,0.8934337997847147
45089,42021,0.049475090267777015
45089,42023,0.04976458994853827
45089,42029,1
45091,42043,0.9930047645922837
46003,43030,0.0875233956158995
46005,43024,1
46007,43027,1
46009,43038,1
46009,43043,1
46009,43051,0.025731505480435936
46011,43006,0.941252474158786
46013,43001,0.794241544313116
46015,43009,0.4375
46015,43030,0.02061986486057799
46017,43009,0.19500379939209728
46019,43003,0.8565174564955674
46019,43036,0.005188703598533739
46019,43041,0.0782103134479272
46021,35026,0.29977021098809276
46023,43035,1
46023,43046,1
46025,43047,0.09313588761822654
46027,43044,1
46027,43051,0.020735096649283326
46029,43047,0.7098156553490377
46031,35021,0.06339024620318838
46031,43031,0.3333333333333333
46033,43036,0.05532681088337033
46035,43030,0.6313168162928655
46037,43001,0.02253486564966668
46037,43048,1
46039,24053,0.6287855135810178
46039,43010,1
46041,43031,0.14130434782608695
46041,43036,0.007253859259641696
46041,43052,1
46043,43002,1
46043,43030,0.03499032452495004
46045,43001,0.05805488528076561
46045,43004,1
46047,43036,0.043716763901079043
46049,43017,1
46051,24089,0.2199663778611147
46051,43028,1
46051,43047,0.032152547100438675
46053,43007,1
46053,43021,0.7668539325842697
46055,43033,1
46057,43006,0.04082361996921047
46057,43047,0.11448639602403834
46059,43029,0.7126511226252159
46061,43030,0.1077625860482822
46063,43003,0.1434825435044325
46065,43034,0.7767636684303351
46067,43019,1
46067,43032,1
46067,43051,0.02320207350966493
46069,43029,0.2873488773747841
46071,43036,0.021213020806443286
46073,43049,1
46075,43034,0.032407407407407406
46077,43006,0.01792390587200352
46077,43026,0.1623957391216963
46077,43039,0.00917166197719148
46079,43026,0.8376042608783036
46079,43039,0.014404844431757942
46081,43013,1
46081,43041,0.8456521739130435
46081,43042,0.16229198833419112
46083,43039,0.1866071307208199
46085,43009,0.3674962006079027
46087,43039,0.018727317212412838
46089,43001,0.014293893910269518
46089,43016,1
46091,43005,1
46091,43040,0.15761241725633418
46093,43036,0.11395787082451339
46093,43042,0.8377080116658089
46095,43036,0.007544271774485002
46095,43050,0.1394397230091281
46097,43030,0.04203280144656283
46097,43039,0.0030719460642390137
46099,43014,1
46099,43039,0.6203462056029034
46101,43039,0.022108496785330778
46102,28032,0.2777348279860843
46102,43036,0.022297227528524963
46102,43053,1
46103,43036,0.70534100882854045
46105,35021,0.2742194132628997
46107,43020,1
46109,24089,0.10215957584378638
46109,24134,0.16643709825528008
46109,43040,0.7740241953891805
46109,43047,0.05040951390825874
46111,43030,0.07575421121086191
46115,43001,0.0760705083636661
46115,43037,1
46117,43034,0.13214285714285715
46119,43034,0.05868606701940035
46121,43054,1
46123,43050,0.8605602769908719
46125,43039,0.024042055757180335
46125,43045,1
46127,16098,0.07037154160401164
46127,43039,0.014520382226209409
46129,43031,0.5253623188405797
46135,43051,0.7093963713580864
46137,43036,0.018160462594868088
47001,44043,0.013854941087099552
47001,44065,0.7621066269647342
47003,44048,0.042467401554319904
47003,44062,0.008257598230899922
47003,44078,1
47005,44005,1
47005,44067,0.10630291627469426
47007,44009,0.003967151468944441
47007,44016,0.026182420769177657
47007,44069,1
47009,44043,0.01992740379572623
47009,44056,0.9035939814453886
47011,44011,0.8484565697221501
47013,44040,0.8831107619795758
47013,44044,1
47013,44066,0.04302340787236825
47015,44062,0.009659933658747068
47015,44079,0.05636078286558346
47015,44094,1
47017,44036,1
47017,44037,0.017104600402955004
47017,44057,0.73653813487345
47019,44041,0.287596199452256
47021,44010,0.00748371514308717
47021,44018,0.020916815869497257
47021,44063,0.022181637604995044
47021,44096,0.9539253675885132
47023,44037,0.08998279046339826
47025,44040,0.1168892380204242
47025,44086,0.9259403683484312
47027,44007,1
47027,44027,0.10966510498004511
47027,44045,0.06520496700784538
47029,44064,1
47031,44054,1
47031,44058,0.030036939313984167
47031,44088,0.6610369331761257
47033,44037,0.07607349731363332
47035,44016,0.80969412414555
47037,44053,0.5556416602088177
47037,44063,0.7254242753017762
47037,44096,0.04607463241148681
47039,44068,0.8146572763405621
47041,44006,0.03536977491961415
47041,44079,0.8142079025110783
47041,44083,0.041782328130069574
47043,44018,0.7387387387387387
47045,44020,0.9400815591303695
47047,44059,0.030488357552266962
47049,44016,0.046205896568390525
47049,44038,1
47051,44088,0.1375035849717982
47051,44093,0.8159921026653505
47053,44037,0.20200218267293485
47053,44060,1
47055,1051,0.010691333099460422
47055,44012,0.034665730685055955
47055,44071,1
47057,44043,0.022999392912652527
47057,44061,0.10260938513659626
47059,44030,0.8754602188160953
47059,44041,0.008231460089658655
47061,44009,0.0050504724183901804
47061,44058,0.05483905013192612
47061,44093,0.18400789733464956
47063,44043,0.009800805423737433
47063,44061,0.6916672673538528
47065,44009,0.7664054204814424
47065,44011,0.013746429498831472
47067,44042,0.004587903478533375
47067,44061,0.07031644200965904
47069,44037,0.06607307756883815
47069,44059,0.009961793537623456
47071,44075,1
47071,44076,0.06274394285293468
47073,44030,0.0965088649241455
47073,44042,0.20571607646505796
47073,44061,0.048211153559672267
47073,44074,1
47075,44004,1
47077,44037,0.004333865010073875
47077,44049,1
47077,44068,0.18534272365943796
47079,18063,0.07563597061825751
47079,44067,0.8936970837253058
47081,44008,1
47081,44012,0.015041086839823265
47081,44018,0.13470884133344702
47081,44026,0.016978860252091874
47083,44022,0.6652563059397885
47085,44018,0.0832409696763009
47085,44090,1
47087,44013,0.018694558819465554
47087,44027,0.8903348950199549
47089,44039,1
47089,44043,0.03297660329861387
47089,44061,0.08719575194021961
47091,34010,0.2206607724523034
47091,44003,0.01279073021914971
47091,44041,0.013509998622989948
47093,44043,0.7249846638929238
47095,44020,0.05991844086963048
47095,44089,0.15128106849072737
47097,44015,0.14342766985504388
47097,44059,0.0022582830596509338
47097,44072,1
47099,1036,0.015919368903490095
47099,44012,0.0438844613288186
47099,44046,1
47101,44012,0.12342569269521411
47103,1051,0.017449782951619332
47103,44025,0.9424511798936133
47105,44043,0.07552675157413617
47105,44056,0.03185468153114524
47107,44001,0.8748829953198128
47107,44011,0.050165541417813556
47107,44024,0.7229110813226095
47109,25022,0.1602294800560148
47109,44037,0.03191109805238415
47109,44076,0.9372560571470653
47111,44006,0.05880280139188653
47111,44028,0.06291686202150668
47111,44045,0.9347950329921546
47113,44037,0.5125188885157824
47115,44009,0.023003878848966108
47115,44082,1
47117,44012,0.012491225172399555
47117,44025,0.057548820106386775
47117,44048,0.9575325984456801
47119,44012,0.7704918032786885
47119,44026,0.07691799647416846
47121,44001,0.12511700468018722
47121,44011,0.03195598545832251
47121,44043,0.005104619267236037
47123,44056,0.06455133702346613
47123,44085,1
47125,44010,0.875535204567079
47125,44018,0.022394634382016085
47125,44084,0.059577440195564865
47127,44088,0.2014594818520761
47129,44016,0.02068632189463509
47129,44031,0.21360259981429897
47129,44065,0.17612428826330565
47131,18025,0.517461422438798
47131,44089,0.7683462570392429
47133,44016,0.017634467996961955
47133,44051,0.8029052876234747
47135,44050,0.7063655030800822
47137,44051,0.1970947123765253
47139,44011,0.05567547390288237
47139,44014,1
47139,44024,0.27708891867739055
47141,44006,0.04876007576091265
47141,44013,0.9813054411805344
47141,44016,0.05954567423876269
47143,44016,0.02005109438652213
47143,44017,1
47143,44073,0.5003073722040952
47145,44031,0.786397400185701
47145,44043,0.03171475158685004
47145,44065,0.06176908477196013
47145,44073,0.49969262779590484
47147,44053,0.10870018081977185
47147,44070,0.09920344631390718
47147,44084,0.9404225598044351
47149,44026,0.16329578881589976
47149,44062,0.982082468110353
47149,44063,0.109323112913361
47151,44066,0.9569765921276318
47153,44009,0.031724289434067104
47155,44043,0.03637279612989762
47155,44077,1
47157,44059,0.719735550444974
47159,44006,0.8570673479275867
47161,44010,0.04202499451072239
47161,44022,0.33474369406021154
47163,44003,0.6918329648184948
47163,44041,0.034914854878440614
47163,44042,0.6295894703854591
47165,44028,0.9370831379784933
47165,44033,1
47165,44053,0.22582472981193077
47165,44070,0.9007965536860928
47167,44015,0.8565723301449562
47167,44059,0.03385350656054273
47169,44032,1
47171,44023,1
47171,44041,0.027509600820085987
47173,44043,0.026737271031126737
47173,44086,0.07405963165156879
47175,44058,0.12040105540897098
47177,44058,0.7947229551451187
47177,44079,0.12943131462333826
47179,44030,0.028030916259759252
47179,44041,0.6282378861365688
47179,44042,0.01081165778752742
47181,1036,0.045294153434324996
47181,44050,0.2936344969199179
47181,44091,1
47183,44055,1
47183,44057,0.26346186512655
47185,44083,0.9582176718699305
47187,44026,0.7428073544578399
47187,44063,0.08524220936171013
47189,44047,1
47189,44053,0.1098334291594797
47189,44063,0.057828764818157644
48001,45202,0.7383294104460884
48001,45260,0.015360955687033913
48003,45008,1
48005,45169,0.6069152326322499
48007,45061,0.053722594165860345
48009,45276,0.05650200576013166
48011,45006,0.006116774199727363
48013,45140,1
48013,45229,0.009864175856804666
48015,45024,1
48015,45031,0.0947264354658272
48015,45131,0.0033922604813853186
48017,45168,0.014573610914179679
48019,45146,0.041515041242115476
48019,45229,0.008507454810993643
48021,45016,0.050203056795107184
48023,45235,0.5453302961275627
48025,45023,1
48027,45148,0.7421634255864109
48027,45251,0.9063845858235161
48029,45229,0.8611936641037726
48031,45016,0.001004948749437642
48031,45096,0.24068008501062632
48033,45168,0.0013665328902889857
48035,45052,0.03502844950213371
48035,45054,1
48037,45253,0.9590950429691093
48039,45005,0.9245969391049788
48039,45009,1
48039,45131,0.04294423422596717
48039,45152,1
48041,45036,0.8832835664518833
48043,45004,0.49620416733968664
48045,45168,0.0031769321028372512
48047,45091,1
48049,45035,0.7198934449624204
48051,45036,0.03071845646103072
48051,45039,1
48053,45016,0.014139197256909403
48053,45038,1
48053,45102,0.03859434989841559
48053,45148,0.006972266275545408
48055,45016,0.01598373113821237
48055,45170,1
48055,45232,0.08825207054689817
48057,45213,1
48057,45264,0.014915403474947436
48059,45001,0.08143592169850375
48061,45034,1
48061,45122,0.8992944967039479
48063,45209,0.6713649462929002
48065,45006,0.014761985333788792
48065,45203,0.05912488452170992
48067,45015,1
48067,45160,0.8557478279600775
48069,45076,1
48071,45007,1
48071,45020,0.14855711527422638
48071,45277,0.5359070153590701
48073,45138,1
48073,45169,0.012345165849197773
48073,45191,0.03155920144626091
48073,45260,0.032352005044961434
48075,45048,0.8165894451350435
48077,45276,0.06677509771651924
48079,45168,0.005967536110374759
48081,45228,0.02214438817253014
48083,45001,0.002868294990833284
48083,45035,0.03510607934544763
48083,45055,1
48085,45068,0.029041815627085892
48085,45177,0.8416869732400348
48085,45211,1
48085,45226,0.032979240436020275
48085,45281,0.8382516972142277
48087,45270,1
48089,45058,1
48089,45079,1
48089,45131,3.5410267898109115e-4
48089,45151,0.090678824721377907
48089,45269,0.3868136650467832
48091,45196,0.8171971998415004
48091,45229,0.013378503707506326
48093,45059,1
48093,45069,0.7423488429957701
48095,45228,0.028622044315822926
48097,37053,0.13558437037681664
48097,45073,0.014228571592892616
48097,45098,1
48097,45189,1
48099,45101,1
48099,45120,0.3628177362361792
48099,45148,0.1763007972949052
48099,45251,0.02403827041066483
48101,45048,0.1834105548649565
48103,45198,0.02965418768116386
48105,45228,0.024565057169710535
48107,45065,1
48107,45168,0.007777935322923024
48109,45086,0.0025014985550245966
48111,45006,0.02312306655982531
48113,45012,0.10059319592714677
48113,45068,0.8518837700317902
48113,45100,1
48113,45112,0.8150096987804062
48113,45136,1
48113,45155,1
48113,45226,0.3168645421092828
48113,45281,0.16174830278577232
48115,45168,0.02664019908226528
48117,45006,0.060334507098458993
48119,45204,0.06504764755775083
48121,45068,0.07500261961318833
48121,45073,0.9824845938616998
48121,45114,0.1819827494409541
48121,45158,1
48121,45177,0.15831302675996511
48123,45066,0.9332675107445696
48123,45264,0.0331402806980257
48125,45168,0.0045537396765118685
48127,45043,0.53655713782519
48129,45006,0.010812898859330155
48131,45003,0.2786092845225243
48133,45035,0.03828370278755589
48133,45069,0.2576511570042299
48133,45081,0.9495348370256341
48135,45198,0.9703458123188361
48137,45146,0.031159024745269288
48139,45068,0.024532780643079972
48139,45089,1
48139,45266,0.847222658499555
48141,45086,0.9350246633692875
48143,45245,0.9144456936269647
48145,45173,1
48145,45251,0.03394378702145422
48145,45265,0.015813616610333172
48147,45027,1
48147,45115,0.009349987254652052
48147,45204,0.03824277802724143
48147,45237,0.11179116288853941
48149,45151,0.8415400202634246
48149,45269,0.6131863349532168
48151,45224,1
48153,45168,0.0120665881680856
48155,45263,0.09836523683107447
48157,45131,0.08339506739286505
48157,45142,0.883657567062416
48157,45221,1
48159,45188,0.8204468238443323
48159,45278,0.2728004831890477
48161,45090,1
48161,45180,0.4103267077907242
48161,45202,0.07261544496749607
48163,45229,0.008672461424673364
48165,45168,0.041758368215883426
48167,45005,0.0754030608950212
48167,45099,1
48167,45254,1
48167,45268,0.5715632012910058
48169,45168,0.012921441825770139
48171,45096,0.6552819102387798
48173,45026,0.03753576397091635
48175,45264,0.057164327516452486
48177,45066,0.06673248925543036
48177,45109,1
48177,45233,0.07195165668049368
48179,45006,0.0037160361004606735
48179,45203,0.9037121021248006
48181,45072,0.8430763378138473
48181,45237,0.8882088371114606
48183,45147,0.6660679183894801
48183,45167,0.5962185501188522
48185,45134,0.04275571506592806
48185,45171,0.11026721622748113
48185,45194,1
48185,45257,0.004106830122591944
48187,45196,0.18280280015849953
48187,45229,0.033445812096371014
48187,45232,0.07734604941933423
48187,45233,0.8541165224219457
48189,45168,0.07010005486680929
48191,45006,0.0022570769098158904
48191,45178,1
48193,45120,0.6371822637638208
48193,45245,0.05905694067852655
48195,45006,0.01770863595296852
48197,45049,1
48197,45215,1
48199,45021,0.21396286133913223
48201,45020,0.6986014715858686
48201,45131,0.8230989382317537
48201,45133,0.8156464953137187
48201,45142,0.11634243293758391
48201,45205,1
48201,45257,0.39503502626970227
48201,45268,0.42843679870899415
48203,19080,0.01308212604542754
48203,45167,0.17013653640779486
48203,45174,1
48205,45006,0.018410979545839094
48207,45123,1
48209,45016,0.079646900040125
48209,45232,0.8344018800337676
48211,45041,1
48213,45014,0.9395976230121752
48213,45143,0.1417429344384965
48213,45260,0.04172801827608671
48215,45083,1
48215,45175,0.887572912909214
48215,45271,1
48217,45052,0.08866761498340446
48217,45129,1
48217,45265,0.030646426846933847
48217,45275,1
48219,45168,0.04759644331559923
48221,45111,1
48223,45188,0.17955317615566765
48223,45246,1
48225,45064,1
48225,45169,0.009484024718042508
48225,45202,0.07246133154001345
48227,45026,0.9624642360290837
48229,45086,0.004574360142119945
48231,45115,0.9396074432832017
48233,45006,0.06886478928095978
48235,45228,0.010304747351125475
48237,45110,0.07783876727729648
48237,45182,0.03972649186256781
48237,45276,0.040237348282246455
48239,45264,0.11249174529196997
48241,45021,0.07776879608651266
48241,45139,0.719930941876079
48243,45004,0.12028212997361762
48245,45021,0.5384916071787749
48245,45212,0.8699562695778928
48245,45277,0.46409298464092985
48247,45156,0.01802508906755484
48249,45003,0.7213907154774757
48249,45061,0.01862707238654755
48249,45149,0.09098651525904897
48251,45012,0.005386888282871144
48251,45052,0.8763039355144618
48251,45095,0.07672223277237618
48251,45266,0.152777341500445
48253,45001,0.0897510201667751
48253,45010,1
48253,45121,1
48255,45144,1
48255,45229,0.002964752977497391
48257,45014,0.06040237698782481
48257,45068,0.019539014084855665
48257,45143,0.8582570655615035
48257,45252,0.7331806358942505
48259,45146,0.09711608442503639
48259,45229,0.015909052289656812
48261,45149,0.01689141234918382
48263,45240,0.044890620317650586
48265,45146,0.778823993207181
48267,45141,1
48269,45168,4.685255623847951e-4
48271,45071,0.06973169898675573
48273,45149,0.8921220723917672
48275,45150,1
48275,45235,0.4546697038724374
48277,45204,0.6178216833807314
48279,45168,0.027252570212048917
48281,45148,0.07456351084313846
48283,45156,0.0045455165918180706
48283,45229,0.00271746664317521
48285,45119,1
48285,45264,0.07693008357180267
48287,45016,0.006454044721131281
48287,45151,0.06778115501519758
48287,45223,0.3084804345142575
48289,45036,0.017936225857017936
48289,45171,0.23544667253276524
48289,45202,0.10595998655010087
48291,45020,0.152841413139905
48291,45021,0.015890003377621927
48291,45053,0.5403968020997013
48291,45159,1
48293,45116,1
48293,45180,0.5896732922092758
48293,45202,0.010633826496301279
48293,45265,0.021309904635441815
48295,37079,0.2872183617603706
48295,45208,0.15265791572992965
48297,45061,0.026300488998615878
48299,45016,0.002192283841785927
48299,45163,1
48301,45207,0.006698627438103369
48303,45168,0.6194688810664299
48305,45168,0.011935072220749517
48307,45029,1
48307,45228,0.0043950694082884245
48309,45251,0.008653247286749799
48309,45265,0.9322300519072911
48311,45229,2.960281253549431e-4
48313,45171,0.6542861112397537
48315,45160,0.14425217203992247
48315,45167,0.04635807218400836
48317,45181,0.0330608687458777
48319,45096,0.10403800475059383
48321,45019,1
48321,45201,1
48323,45080,1
48325,45229,0.0220608029248652
48327,45228,0.014354972851994347
48329,45181,0.9669391312541223
48331,45040,1
48331,45223,0.6915195654857424
48331,45250,0.03660694679463167
48331,45251,0.02698010945761499
48333,45035,0.0932737132527828
48335,45057,1
48337,45028,1
48337,45073,0.0032868345454074898
48337,45197,1
48339,45053,0.038730509557439605
48339,45060,0.9875487685200699
48339,45131,0.04076455950382442
48339,45133,0.18435350468628134
48339,45257,0.5046978984238178
48341,45078,0.8769862021802969
48343,45167,0.045353283648932624
48343,45187,0.12809987543879514
48345,45168,0.0023755067987579963
48347,45191,0.6371906770600471
48349,45062,1
48351,19058,0.41059768960321447
48351,45021,0.012421299511573098
48351,45139,0.28006905812392097
48351,45200,0.0781936764497377
48353,45228,0.0037391898196669215
48353,45248,1
48355,45061,0.7820636869714628
48357,45208,0.7504532598448038
48359,45006,0.006672264132270453
48361,45021,0.10727175435200893
48361,45200,0.9218063235502623
48361,45212,0.13004373042210712
48363,45081,0.05046516297436584
48363,45182,0.7448293399638336
48363,45245,0.02649736569450874
48365,19080,0.010225766646862575
48365,45045,1
48367,45017,0.48565201598256447
48367,45095,0.014397051135293241
48367,45182,0.21544416817359854
48367,45267,1
48369,32007,0.05135771112688156
48369,45097,1
48369,45168,0.004605113093440026
48371,45094,0.9431548404115009
48371,45135,1
48373,45053,0.021256021963980454
48373,45169,0.3228725025632499
48375,45006,0.3859665365202706
48377,45004,0.38351370268669577
48379,45115,0.05104256946214632
48379,45260,0.01923689009063678
48381,45006,0.3558136490899862
48381,45042,1
48383,45228,0.02536969295368949
48385,45146,0.05138585638039787
48387,45051,1
48387,45204,0.06560894077732875
48389,45207,0.9933013725618967
48391,45219,1
48391,45264,0.007256552530305216
48393,45203,0.037163013353489545
48395,45036,0.06806175123006807
48397,45226,0.650156217454697
48399,45228,0.04382898446850088
48399,45279,1
48401,45125,1
48401,45147,0.3339320816105199
48401,45167,0.029908248452625658
48401,45191,0.02298660653538868
48401,45260,0.016762003349426045
48403,45124,0.827572128470332
48403,45191,0.042542231207355716
48405,45169,0.019709313603236623
48405,45191,0.0532822735843555
48407,45053,0.39961666637887866
48407,45134,0.06080466047697069
48409,45011,1
48409,45061,0.11928615747751344
48411,45035,0.11344305965179335
48413,45228,0.02069739609041672
48415,45168,0.0026775824902955615
48415,45240,0.9551093796823494
48417,45001,0.019581288071441244
48419,19080,0.00827430190576299
48419,45191,0.21243901016659214
48421,45078,0.12301379781970312
48423,45260,0.6693349039345344
48425,45106,1
48427,45175,0.11242708709078592
48429,45030,1
48431,45228,0.007715037222857065
48433,45013,1
48435,45241,1
48437,45006,0.0197007377800196
48437,45168,0.0026981318570668245
48439,45012,0.8940199157899821
48439,45017,0.5143479840174355
48439,45022,1
48439,45095,0.8891368805556964
48439,45112,0.18499030121959376
48439,45114,0.818017250559046
48441,45001,0.8063634750724467
48443,45094,0.056845159588499075
48445,45168,0.025923026181948205
48447,45276,0.0100738016868957
48449,45187,0.8719001245612048
48449,45209,0.10117893633743778
48451,45228,0.7942634201753971
48453,45016,0.7273117468963924
48453,45225,0.041370550700093746
48455,45169,0.028673760634023333
48455,45258,1
48457,45021,0.034193678154376295
48457,45280,1
48459,45104,1
48459,45167,0.11202530918778636
48459,45209,0.22745611736966204
48459,45260,0.011952037170895094
48461,45176,1
48461,45218,1
48463,45229,0.0013737135968132706
48463,45261,0.8912428326755529
48465,45071,0.9302683010132443
48467,45252,0.26681936410574947
48467,45260,0.12083515529021914
48469,45264,0.6981016069164965
48471,45060,0.012451231479930108
48471,45134,0.8964396244571012
48473,45131,0.00605083748522323
48473,45257,0.09616024518388791
48475,45185,1
48477,45031,0.9052735645341728
48479,45156,0.92839446347889
48481,45085,1
48481,45273,1
48483,45236,1
48483,45274,1
48485,45088,1
48485,45276,0.819925169718165
48487,45263,0.9016347631689255
48489,45122,0.10070550329605214
48491,45016,0.1030640905608988
48491,45102,0.9614056501015844
48491,45225,0.9586294492999062
48491,45250,0.9633930532053683
48493,45229,0.01961611144251554
48493,45233,0.07393182089756065
48495,45145,1
48497,45070,1
48497,45095,0.01974383553663421
48499,45216,1
48499,45260,0.07243803115620641
48499,45278,0.7271995168109523
48501,45168,0.01761286225964947
48503,45110,0.9221612327227036
48503,45199,1
48505,45156,0.049034930861737124
48507,45043,0.46344286217481007
48507,45261,0.1087571673244471
49001,46002,1
49001,46013,1
49003,46004,1
49003,46012,0.026703776721172058
49003,46020,0.0016374683583320168
49003,46032,1
49005,46012,0.9458115891607716
49007,46024,0.6188174494604043
49009,46028,4.917447940939201e-4
49011,46003,1
49011,46011,1
49011,46028,0.013394421107100731
49013,46027,0.798381046396841
49015,46024,0.31153670770633834
49017,46022,0.6688695652173913
49017,46024,0.03559811521507828
49019,6026,0.008346532693164382
49019,46014,1
49021,46005,1
49021,46030,0.019796291751266203
49023,46019,1
49023,46028,6.146809926174001e-4
49025,46010,0.7769148046361573
49025,46030,0.0047301367723510115
49027,46006,1
49027,46007,1
49029,46020,0.04388800487002354
49031,46022,0.3311304347826087
49033,46012,0.008287912172871004
49033,53007,0.05839082560423996
49035,46028,0.9005719345497322
49037,6012,0.11952279722054764
49037,46015,1
49037,46016,1
49039,46008,0.7234659771709655
49039,46017,1
49041,46008,0.2765340228290345
49041,46026,0.9140219588135686
49043,46028,0.03255077345349476
49045,46028,0.05237644510296108
49047,46027,0.20161895360315893
49047,46033,1
49049,46001,1
49049,46023,1
49049,46025,0.8942776290313084
49051,46025,0.10572237096869166
49053,46030,0.8954740177157009
49055,46024,0.034047727618179056
49055,46026,0.08597804118643142
49057,46020,0.9544745267716445
50001,47005,0.0063006456146009115
50001,47006,1
50001,47009,0.03994555568706356
50001,47010,0.021760975207972984
50003,22045,0.04859063568817078
50003,33016,0.06771515945827872
50003,47002,0.6581194805194805
50003,47010,0.007874145457540565
50003,47011,0.03663016601907453
50005,30025,0.13645812378461744
50005,47007,0.10705578130772073
50005,47013,0.9099411029805461
50007,47003,0.019250283531307824
50007,47005,0.9258723860095719
50009,30003,0.18253541330464407
50009,30012,0.11274187659729829
50009,47008,0.04438033512488144
50009,47013,0.09005889701945387
50011,47005,0.018061082858673177
50011,47012,0.9641356416505589
50013,33099,0.004913541632005679
50013,47005,0.02773090368766306
50013,47012,0.03586435834944113
50015,47005,0.022034981829490936
50015,47007,0.7920945696342815
50017,30013,0.10596584241118889
50017,30025,0.32863944209749885
50017,47003,0.11921745359040171
50017,47009,0.49544324772162385
50019,47007,0.10084964905799779
50019,47008,0.9556196648751185
50021,47009,0.021718546573559
50021,47010,0.9703648793344865
50023,47003,0.8615322628782904
50023,47009,0.044028879157296724
50025,47002,0.09658181818181819
50025,47004,0.8697286151390182
50025,47011,0.2731543624161074
50025,47014,1
50027,30013,0.28414033053058857
50027,47009,0.3988637708604569
50027,47011,0.6902154715648181
50027,47015,1
51001,21029,0.054210855276422436
51001,49036,0.6477433419750177
51003,49007,0.39396723206116485
51005,49025,0.24323858742463395
51005,49030,0.606010308377741
51007,49048,0.011059249667680474
51009,49032,0.13488860118972068
51011,49032,0.0659042638709077
51013,49003,0.8557152771625174
51015,49023,0.05227403423848132
51015,49054,0.5522909236026239
51017,49025,0.7567614125753661
51019,49004,1
51019,49032,0.12926154392912445
51019,49049,0.07860169654461698
51021,49067,0.13744678334910124
51021,51003,0.0338097028958255
51023,49030,0.15017035031012493
51023,49049,0.11452829753362712
51025,49012,0.24139929762351256
51025,49053,0.28400841506415003
51027,49021,0.7650485436893204
51027,49047,0.2640155945419103
51029,49007,0.033805133372104654
51029,49048,0.006778027764274683
51031,49032,0.23341710456172415
51033,49017,0.02402202018516974
51033,49048,0.018535901263459477
51035,34061,0.05676808161778102
51035,49019,0.5420952301150052
51035,49067,0.021996215704824976
51036,49048,0.00601831736622257
51037,49015,0.16071488113100596
51037,49032,0.008144424982441889
51037,49052,0.10104634911041438
51041,49042,0.14450050939778752
51041,49048,0.27655351312285714
51043,49063,0.08888407635429879
51045,49051,0.09274946940700564
51047,49007,0.0068862308720953926
51047,49010,0.9121301997296891
51049,49015,0.12050281751192024
51049,49048,0.005310229418774225
51051,49009,1
51051,49027,0.03741181500748236
51051,49039,0.0988309295380901
51053,49012,0.05243956493572914
51053,49042,0.20364680683796338
51053,49048,0.001190757860593572
51057,49048,0.0028934383563411726
51057,49057,0.2976684641346937
51059,49002,0.5929630785513658
51059,49003,0.14428472283748264
51059,49013,0.80440097799511
51059,49014,0.921289208575315
51059,49046,0.7534017596515281
51061,49017,0.003127867211610643
51061,49060,0.9201889371607996
51063,49045,0.12390945257427355
51063,49049,0.024736789485422482
51063,49051,0.07087271210114826
51065,49007,0.09735552435740243
51067,49035,0.03026623493434071
51067,49049,0.09467887932691937
51067,49050,1
51069,49063,0.5268879745073167
51071,49006,0.022469904385759392
51071,49040,0.9184560009929255
51073,49020,0.6674292194587831
51073,49037,0.009069275357106464
51075,49048,0.019342932241231712
51077,49001,0.010011237102870569
51077,49019,0.2923727925927478
51077,49034,0.04094374737347661
51079,49007,0.0718998070077308
51081,49012,0.39752463432097923
51083,49052,0.6568768178899256
51085,49048,0.08986522238521533
51087,49048,0.2801739676585347
51089,49035,0.7733405288720993
51091,49054,0.01840720325243808
51093,49016,0.09057522653786276
51093,49037,0.07301875595676958
51093,49056,0.11705886594716727
51095,49062,0.6813716932067739
51097,49020,0.055177537932113246
51097,49048,0.0036393827675656144
51099,49017,0.0719826507631996
